Sector - Reduction Level,Emissions (MMTCO2e)
Agriculture & Land management - Organic fertilizer - R1_40_R2_87,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_87,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_87,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_87,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_52,0.809082093370778
Mobile Combustion - Motorcycle - R1_40_R2_52,0.028814612131504276
Mobile Combustion - Trucks - R1_40_R2_52,1.407274271047545
Mobile Combustion - Buses - R1_40_R2_52,0.015911333214999643
Electricity Consumption - Residential Electricity - R1_40_R2_52,0.48128801699674206
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_52,0.5527244634136848
Stationary Combustion - Residential fuel oil - R1_40_R2_52,0.5976312645625561
Stationary Combustion - Residential natural gas - R1_40_R2_52,0.42463274061023726
Stationary Combustion - Residential propane - R1_40_R2_52,0.047181415623359695
Stationary Combustion - Commercial fuel - R1_40_R2_52,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_52,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_52,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_52,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_52,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_52,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_81,0.6852149060738295
Mobile Combustion - Motorcycle - R1_40_R2_81,0.024403211870608482
Mobile Combustion - Trucks - R1_40_R2_81,1.1918262872912915
Mobile Combustion - Buses - R1_40_R2_81,0.013475372627520271
Electricity Consumption - Residential Electricity - R1_40_R2_81,0.407604773437683
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_81,0.46810458961567075
Stationary Combustion - Residential fuel oil - R1_40_R2_81,0.5061363416262775
Stationary Combustion - Residential natural gas - R1_40_R2_81,0.3596231901028814
Stationary Combustion - Residential propane - R1_40_R2_81,0.039958132233653486
Stationary Combustion - Commercial fuel - R1_40_R2_81,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_81,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_81,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_81,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_81,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_81,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_84,0.6739700026929191
Mobile Combustion - Motorcycle - R1_40_R2_84,0.024002736403369723
Mobile Combustion - Trucks - R1_40_R2_84,1.1722675016772848
Mobile Combustion - Buses - R1_40_R2_84,0.013254231403248797
Electricity Consumption - Residential Electricity - R1_40_R2_84,0.40091566575150145
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_84,0.4604226334356022
Stationary Combustion - Residential fuel oil - R1_40_R2_84,0.4978302551580685
Stationary Combustion - Residential natural gas - R1_40_R2_84,0.35372149708599604
Stationary Combustion - Residential propane - R1_40_R2_84,0.03930238856511067
Stationary Combustion - Commercial fuel - R1_40_R2_84,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_84,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_84,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_84,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_84,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_84,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_53,0.8024634100989451
Mobile Combustion - Motorcycle - R1_40_R2_53,0.028578894652571338
Mobile Combustion - Trucks - R1_40_R2_53,1.3957620861246796
Mobile Combustion - Buses - R1_40_R2_53,0.015781170805220023
Electricity Consumption - Residential Electricity - R1_40_R2_53,0.47735084798369587
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_53,0.5482029096802585
Stationary Combustion - Residential fuel oil - R1_40_R2_53,0.5927423514523856
Stationary Combustion - Residential natural gas - R1_40_R2_53,0.421159039189853
Stationary Combustion - Residential propane - R1_40_R2_53,0.04679544879887255
Stationary Combustion - Commercial fuel - R1_40_R2_53,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_53,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_53,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_53,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_53,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_53,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_70,0.7319712476970222
Mobile Combustion - Motorcycle - R1_40_R2_70,0.026068390051659878
Mobile Combustion - Trucks - R1_40_R2_70,1.2731517759082727
Mobile Combustion - Buses - R1_40_R2_70,0.014394878494201273
Electricity Consumption - Residential Electricity - R1_40_R2_70,0.43541810304444284
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_70,0.5000461862059477
Stationary Combustion - Residential fuel oil - R1_40_R2_70,0.5406730738065336
Stationary Combustion - Residential natural gas - R1_40_R2_70,0.3841624471783266
Stationary Combustion - Residential propane - R1_40_R2_70,0.04268471635314739
Stationary Combustion - Commercial fuel - R1_40_R2_70,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_70,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_70,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_70,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_70,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_70,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_67,0.7448767910975799
Mobile Combustion - Motorcycle - R1_40_R2_67,0.026528007475503847
Mobile Combustion - Trucks - R1_40_R2_67,1.295598990264269
Mobile Combustion - Buses - R1_40_R2_67,0.014648677710683018
Electricity Consumption - Residential Electricity - R1_40_R2_67,0.4430950538043372
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_67,0.5088626086797376
Stationary Combustion - Residential fuel oil - R1_40_R2_67,0.5502057977235957
Stationary Combustion - Residential natural gas - R1_40_R2_67,0.3909356983825548
Stationary Combustion - Residential propane - R1_40_R2_67,0.04343729982028387
Stationary Combustion - Commercial fuel - R1_40_R2_67,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_67,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_67,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_67,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_67,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_67,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_65,0.7514078382871232
Mobile Combustion - Motorcycle - R1_40_R2_65,0.02676060388706848
Mobile Combustion - Trucks - R1_40_R2_65,1.3069587456563956
Mobile Combustion - Buses - R1_40_R2_65,0.014777116677417247
Electricity Consumption - Residential Electricity - R1_40_R2_65,0.4469800918944424
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_65,0.5133242938201545
Stationary Combustion - Residential fuel oil - R1_40_R2_65,0.5550299781408674
Stationary Combustion - Residential natural gas - R1_40_R2_65,0.39436340552114263
Stationary Combustion - Residential propane - R1_40_R2_65,0.04381815616901584
Stationary Combustion - Commercial fuel - R1_40_R2_65,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_65,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_65,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_65,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_65,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_65,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_66,0.7470109218037009
Mobile Combustion - Motorcycle - R1_40_R2_66,0.02660401230744694
Mobile Combustion - Trucks - R1_40_R2_66,1.299310983470378
Mobile Combustion - Buses - R1_40_R2_66,0.014690647326705521
Electricity Consumption - Residential Electricity - R1_40_R2_66,0.444364556051361
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_66,0.5103205401542573
Stationary Combustion - Residential fuel oil - R1_40_R2_66,0.5517821806927543
Stationary Combustion - Residential natural gas - R1_40_R2_66,0.39205575996590436
Stationary Combustion - Residential propane - R1_40_R2_66,0.0435617511073227
Stationary Combustion - Commercial fuel - R1_40_R2_66,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_66,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_66,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_66,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_66,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_66,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_64,0.7569054218001721
Mobile Combustion - Motorcycle - R1_40_R2_64,0.026956394571211656
Mobile Combustion - Trucks - R1_40_R2_64,1.3165209494107968
Mobile Combustion - Buses - R1_40_R2_64,0.014885231643587094
Electricity Consumption - Residential Electricity - R1_40_R2_64,0.45025036704816124
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_64,0.5170799682099589
Stationary Combustion - Residential fuel oil - R1_40_R2_64,0.5590907870672566
Stationary Combustion - Residential natural gas - R1_40_R2_64,0.39724871712673493
Stationary Combustion - Residential propane - R1_40_R2_64,0.044138746347414985
Stationary Combustion - Commercial fuel - R1_40_R2_64,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_64,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_64,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_64,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_64,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_64,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_59,0.779188903409487
Mobile Combustion - Motorcycle - R1_40_R2_59,0.027749997451281413
Mobile Combustion - Trucks - R1_40_R2_59,1.355279649665184
Mobile Combustion - Buses - R1_40_R2_59,0.015323456520866193
Electricity Consumption - Residential Electricity - R1_40_R2_59,0.4635058484923856
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_59,0.5323029295341727
Stationary Combustion - Residential fuel oil - R1_40_R2_59,0.5755505572217894
Stationary Combustion - Residential natural gas - R1_40_R2_59,0.40894381697337673
Stationary Combustion - Residential propane - R1_40_R2_59,0.04543820188593074
Stationary Combustion - Commercial fuel - R1_40_R2_59,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_59,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_59,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_59,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_59,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_59,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_79,0.6951010587142765
Mobile Combustion - Motorcycle - R1_40_R2_79,0.024755296852023073
Mobile Combustion - Trucks - R1_40_R2_79,1.2090217342855363
Mobile Combustion - Buses - R1_40_R2_79,0.013669792786074459
Electricity Consumption - Residential Electricity - R1_40_R2_79,0.4134856189526601
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_79,0.4748583151747813
Stationary Combustion - Residential fuel oil - R1_40_R2_79,0.5134387821976093
Stationary Combustion - Residential natural gas - R1_40_R2_79,0.36481176629830137
Stationary Combustion - Residential propane - R1_40_R2_79,0.04053464069981126
Stationary Combustion - Commercial fuel - R1_40_R2_79,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_79,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_79,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_79,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_79,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_79,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_92,0.6377438299797611
Mobile Combustion - Motorcycle - R1_40_R2_92,0.022712579169275347
Mobile Combustion - Trucks - R1_40_R2_92,1.1092576276293253
Mobile Combustion - Buses - R1_40_R2_92,0.012541810859195257
Electricity Consumption - Residential Electricity - R1_40_R2_92,0.3793662791424626
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_92,0.43567472214394076
Stationary Combustion - Residential fuel oil - R1_40_R2_92,0.47107166837656034
Stationary Combustion - Residential natural gas - R1_40_R2_92,0.33470881700439814
Stationary Combustion - Residential propane - R1_40_R2_92,0.03718986855604424
Stationary Combustion - Commercial fuel - R1_40_R2_92,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_92,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_92,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_92,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_92,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_92,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_74,0.7166648239769888
Mobile Combustion - Motorcycle - R1_40_R2_74,0.025523267787520114
Mobile Combustion - Trucks - R1_40_R2_74,1.2465285982858214
Mobile Combustion - Buses - R1_40_R2_74,0.014093863788604747
Electricity Consumption - Residential Electricity - R1_40_R2_74,0.42631297220557407
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_74,0.48958960224894627
Stationary Combustion - Residential fuel oil - R1_40_R2_74,0.5293669314030807
Stationary Combustion - Residential natural gas - R1_40_R2_74,0.37612913547060994
Stationary Combustion - Residential propane - R1_40_R2_74,0.0417921261634011
Stationary Combustion - Commercial fuel - R1_40_R2_74,0.5670038559794286
Stationary Combustion - Industrial fuel - R1_40_R2_74,0.2004606695074271
Agriculture & Land management - Organic fertilizer - R1_40_R2_74,5.835414684454953e-05
Agriculture & Land management - Synthetic fertilizer - R1_40_R2_74,0.017161013124329483
Agriculture & Land management - Manure fertilizer - R1_40_R2_74,5.1266598644806666e-05
Wastewater treatment - Wastewater - R1_40_R2_74,0.05484412305857626
Mobile Combustion - Automobile - R1_40_R2_55,0.7935661555223911
Mobile Combustion - Motorcycle - R1_40_R2_55,0.028262028240918887
Mobile Combustion - Trucks - R1_40_R2_55,1.380286675716843
Mobile Combustion - Buses - R1_40_R2_55,0.015606198224036777
Electricity Consumption - Residential Electricity - R1_40_R2_55,0.47205825524564043
Electricity Consumption - Commercial&Industrial Electricity - R1_40_R2_55,0.5421247498717864
Stationary Combustion - Residential fuel oil - R1_40_R2_55,0.5861703638292655
